measurement_date	name	metric_type	agency	numerator	denominator
2015-10-14	trips_scheduled	Count	CDR	42	
2015-11-09	trips_scheduled	Count	LE2	1	
2015-10-19	trips_scheduled	Count	SE2	4	
2015-12-02	trips_scheduled	Count	ND2	7	
2015-11-05	trips_scheduled	Count	PVT	16	
2016-01-14	trips_scheduled	Count	MP1	2	
2015-10-15	trips_scheduled	Count	LOG	557	
2015-10-20	trips_scheduled	Count	ND2	2	
2016-01-06	trips_scheduled	Count	PB1	2	
2015-10-28	trips_scheduled	Count	SE2	2	
2015-10-21	trips_scheduled	Count	CDR	44	
2015-12-03	trips_scheduled	Count	SE2	2	
2015-11-29	trips_scheduled	Count	LOG	42	
2016-01-09	trips_scheduled	Count	SR1	2	
2015-12-03	trips_scheduled	Count	CDR	57	
2015-11-05	trips_scheduled	Count	MR5	2	
2016-01-07	trips_scheduled	Count	MP1	4	
2015-10-21	trips_scheduled	Count	SE2	2	
2015-11-06	trips_scheduled	Count	SE2	2	
2015-11-18	trips_scheduled	Count	SK2	6	
2015-12-01	trips_scheduled	Count	TL1	3	
2015-12-29	trips_scheduled	Count	LOG	523	
2015-10-30	trips_scheduled	Count	MRC	1	
2015-12-15	trips_scheduled	Count	LOG	590	
2015-12-22	trips_scheduled	Count	CDS	14	
2015-10-14	trips_scheduled	Count	TL1	1	
2015-12-03	trips_scheduled	Count	PB1	2	
2015-12-08	trips_scheduled	Count	MID	1	
2015-11-07	trips_scheduled	Count	PVT	13	
2016-01-09	trips_scheduled	Count	MP1	2	
2015-12-08	trips_scheduled	Count	LOG	594	
2015-11-27	trips_scheduled	Count	MP1	2	
2015-10-30	trips_scheduled	Count	SE2	8	
2015-11-21	trips_scheduled	Count	PVT	12	
2015-12-15	trips_scheduled	Count	CDS	13	
2015-10-23	trips_scheduled	Count	PE1	2	
2016-01-13	trips_scheduled	Count	CDR	57	
2015-12-07	trips_scheduled	Count	PVT	17	
2016-01-04	trips_scheduled	Count	CDR	49	
2016-01-04	trips_scheduled	Count	MRC	2	
2015-12-05	trips_scheduled	Count	SY4	2	
2015-11-04	trips_scheduled	Count	LOG	496	
2015-11-04	trips_scheduled	Count	CDS	10	
2015-10-20	trips_scheduled	Count	HL1	1	
2015-11-30	trips_scheduled	Count	PVT	24	
2016-01-06	trips_scheduled	Count	CDR	53	
2015-12-04	trips_scheduled	Count	SK2	2	
2015-12-23	trips_scheduled	Count	SR3	2	
2015-12-24	trips_scheduled	Count	CDS	12	
2015-11-11	trips_scheduled	Count	CDS	10	
2015-12-09	trips_scheduled	Count	WC1	2	
2015-12-17	trips_scheduled	Count	TL1	1	
2015-12-06	trips_scheduled	Count	MP1	1	
2015-10-31	trips_scheduled	Count	MP1	2	
2015-10-13	trips_scheduled	Count	PVT	22	
2015-12-22	trips_scheduled	Count	SR1	4	
2015-12-22	trips_scheduled	Count	MP1	8	
2015-10-27	trips_scheduled	Count	PVT	12	
2015-10-24	trips_scheduled	Count	MP1	2	
2015-11-20	trips_scheduled	Count	CDS	12	
2016-01-15	trips_scheduled	Count	CDR	56	
2015-12-15	trips_scheduled	Count	MP1	4	
2015-10-12	trips_scheduled	Count	SE2	4	
2015-12-08	trips_scheduled	Count	MRC	1	
2015-11-16	trips_scheduled	Count	ND2	2	
2015-11-24	trips_scheduled	Count	SE2	4	
2015-11-02	trips_scheduled	Count	MP1	3	
2016-01-02	trips_scheduled	Count	LOG	48	
2015-10-20	trips_scheduled	Count	PVT	24	
2015-12-10	trips_scheduled	Count	CDR	55	
2015-12-27	trips_scheduled	Count	PVT	2	
2015-10-16	trips_scheduled	Count	CDR	47	
2016-01-01	trips_scheduled	Count	PVT	5	
2015-12-06	trips_scheduled	Count	LOG	29	
2015-11-25	trips_scheduled	Count	ND2	4	
2015-12-31	trips_scheduled	Count	MP1	3	
2015-11-19	trips_scheduled	Count	SR3	4	
2015-12-25	trips_scheduled	Count	MR4	2	
2015-12-13	trips_scheduled	Count	LOG	40	
2015-10-17	trips_scheduled	Count	LOG	88	
2015-11-25	trips_scheduled	Count	SR1	2	
2015-10-23	trips_scheduled	Count	BR3	4	
2016-01-07	trips_scheduled	Count	SR1	4	
2016-01-16	trips_scheduled	Count	SR1	2	
2015-12-11	trips_scheduled	Count	ND2	2	
2016-01-16	trips_scheduled	Count	MP1	3	
2015-11-18	trips_scheduled	Count	MP1	2	
2015-12-10	trips_scheduled	Count	TL1	2	
2015-12-22	trips_scheduled	Count	LOG	584	
2015-11-13	trips_scheduled	Count	SE2	2	
2015-12-19	trips_scheduled	Count	MRC	1	
2016-01-03	trips_scheduled	Count	PVT	2	
2015-11-30	trips_scheduled	Count	SR3	2	
2015-10-26	trips_scheduled	Count	LOG	488	
2015-12-07	trips_scheduled	Count	WC1	2	
2015-11-02	trips_scheduled	Count	CDS	7	
2015-11-04	trips_scheduled	Count	SE2	4	
2015-12-30	trips_scheduled	Count	CDR	54	
2015-11-11	trips_scheduled	Count	LOG	287	
2015-12-04	trips_scheduled	Count	MP1	2	
2015-12-16	trips_scheduled	Count	SR3	2	
2015-12-31	trips_scheduled	Count	LOG	387	
2015-10-30	trips_scheduled	Count	MID	2	
2015-12-31	trips_scheduled	Count	CDS	12	
2015-10-17	trips_scheduled	Count	MP1	2	
2015-12-16	trips_scheduled	Count	WC1	2	
2015-11-10	trips_scheduled	Count	CDR	46	
2015-10-15	trips_scheduled	Count	MP1	2	
2015-11-23	trips_scheduled	Count	PVT	23	
2015-10-14	trips_scheduled	Count	PB1	2	
2015-11-27	trips_scheduled	Count	CDS	12	
2015-10-27	trips_scheduled	Count	MR5	4	
2015-11-30	trips_scheduled	Count	FE4	2	
2015-11-13	trips_scheduled	Count	CDS	12	
2016-01-05	trips_scheduled	Count	SR1	4	
2015-10-26	trips_scheduled	Count	MP1	4	
2016-01-08	trips_scheduled	Count	SR3	2	
2015-12-01	trips_scheduled	Count	SE2	2	
2015-12-09	trips_scheduled	Count	PVT	21	
2015-11-10	trips_scheduled	Count	KE3	2	
2016-01-02	trips_scheduled	Count	MID	2	
2015-12-02	trips_scheduled	Count	PVT	17	
2015-12-16	trips_scheduled	Count	PVT	30	
2015-11-24	trips_scheduled	Count	CDR	50	
2016-01-12	trips_scheduled	Count	ND2	2	
2015-12-29	trips_scheduled	Count	MP1	2	
2015-11-05	trips_scheduled	Count	WC1	2	
2015-11-30	trips_scheduled	Count	ND2	2	
2015-10-22	trips_scheduled	Count	MID	1	
2015-11-09	trips_scheduled	Count	CDR	46	
2016-01-05	trips_scheduled	Count	CDR	56	
2016-01-13	trips_scheduled	Count	PVT	19	
2015-11-23	trips_scheduled	Count	CDR	48	
2015-12-05	trips_scheduled	Count	MP1	4	
2015-12-10	trips_scheduled	Count	HL1	2	
2015-12-22	trips_scheduled	Count	SR3	2	
2015-10-27	trips_scheduled	Count	LOG	511	
2015-11-10	trips_scheduled	Count	LOG	545	
2015-12-08	trips_scheduled	Count	SR3	2	
2015-10-26	trips_scheduled	Count	HL1	1	
2015-11-16	trips_scheduled	Count	SE2	2	
2015-12-17	trips_scheduled	Count	SR3	7	
2015-10-29	trips_scheduled	Count	TL1	2	
2015-12-08	trips_scheduled	Count	PVT	12	
2016-01-12	trips_scheduled	Count	CDR	56	
2015-11-28	trips_scheduled	Count	MP1	2	
2015-11-07	trips_scheduled	Count	SE2	4	
2015-11-29	trips_scheduled	Count	PVT	2	
2015-12-10	trips_scheduled	Count	PVT	28	
2015-11-24	trips_scheduled	Count	ND2	4	
2016-01-15	trips_scheduled	Count	LOG	429	
2015-11-20	trips_scheduled	Count	BR3	2	
2015-12-28	trips_scheduled	Count	MP1	4	
2015-10-13	trips_scheduled	Count	CDR	40	
2015-11-18	trips_scheduled	Count	SR3	2	
2015-11-12	trips_scheduled	Count	LOG	580	
2015-12-14	trips_scheduled	Count	MP1	4	
2015-12-02	trips_scheduled	Count	CDR	51	
2015-11-16	trips_scheduled	Count	PB1	4	
2015-10-22	trips_scheduled	Count	BR3	2	
2015-10-27	trips_scheduled	Count	MRC	5	
2015-11-17	trips_scheduled	Count	MP1	2	
2016-01-08	trips_scheduled	Count	SR1	2	
2015-12-04	trips_scheduled	Count	CDR	61	
2015-10-30	trips_scheduled	Count	PVT	17	
2015-10-15	trips_scheduled	Count	BR3	2	
2015-12-05	trips_scheduled	Count	LOG	45	
2015-12-03	trips_scheduled	Count	ND2	2	
2016-01-12	trips_scheduled	Count	TL1	2	
2015-10-27	trips_scheduled	Count	CDS	8	
2016-01-04	trips_scheduled	Count	PVT	17	
2015-10-22	trips_scheduled	Count	SE2	4	
2015-11-26	trips_scheduled	Count	MP1	4	
2015-12-03	trips_scheduled	Count	MP1	6	
2015-12-30	trips_scheduled	Count	CDS	17	
2015-11-01	trips_scheduled	Count	LOG	50	
2015-11-05	trips_scheduled	Count	SE2	4	
2015-11-04	trips_scheduled	Count	QR1	2	
2015-11-03	trips_scheduled	Count	CDS	10	
2015-10-13	trips_scheduled	Count	TL1	4	
2015-12-25	trips_scheduled	Count	SE2	2	
2015-10-29	trips_scheduled	Count	SE2	6	
2015-12-16	trips_scheduled	Count	BR7	2	
2016-01-15	trips_scheduled	Count	MP1	2	
2015-12-07	trips_scheduled	Count	SR1	1	
2016-01-06	trips_scheduled	Count	CDS	20	
2015-12-18	trips_scheduled	Count	LOG	504	
2015-11-09	trips_scheduled	Count	SE2	2	
2015-10-28	trips_scheduled	Count	MP1	2	
2016-01-05	trips_scheduled	Count	SR3	2	
2015-11-28	trips_scheduled	Count	SE2	2	
2015-11-02	trips_scheduled	Count	CDR	43	
2015-11-19	trips_scheduled	Count	PVT	23	
2015-12-23	trips_scheduled	Count	PB1	2	
2016-01-05	trips_scheduled	Count	MP1	3	
2015-11-17	trips_scheduled	Count	CDS	10	
2015-10-29	trips_scheduled	Count	LOG	610	
2015-12-26	trips_scheduled	Count	SR1	2	
2015-12-01	trips_scheduled	Count	CDS	10	
2015-11-16	trips_scheduled	Count	MP1	3	
2015-10-17	trips_scheduled	Count	PVT	13	
2016-01-02	trips_scheduled	Count	MP1	2	
2015-10-14	trips_scheduled	Count	PVT	24	
2016-01-04	trips_scheduled	Count	BR3	2	
2015-12-07	trips_scheduled	Count	CDR	52	
2015-12-17	trips_scheduled	Count	CDS	14	
2015-11-05	trips_scheduled	Count	PB1	2	
2015-11-02	trips_scheduled	Count	PVT	21	
2015-12-02	trips_scheduled	Count	MP1	7	
2015-12-30	trips_scheduled	Count	ND2	2	
2015-11-21	trips_scheduled	Count	MID	1	
2016-01-05	trips_scheduled	Count	CDS	14	
2015-11-14	trips_scheduled	Count	LOG	65	
2015-12-22	trips_scheduled	Count	PVT	23	
2015-10-13	trips_scheduled	Count	MP1	1	
2015-12-22	trips_scheduled	Count	MID	2	
2015-10-29	trips_scheduled	Count	HE6	2	
2015-10-30	trips_scheduled	Count	LOG	448	
2016-01-13	trips_scheduled	Count	SR1	2	
2015-11-11	trips_scheduled	Count	TL1	2	
2015-10-29	trips_scheduled	Count	MP1	3	
2015-12-17	trips_scheduled	Count	LOG	573	
2015-10-22	trips_scheduled	Count	MRC	1	
2015-11-16	trips_scheduled	Count	LOG	539	
2015-11-30	trips_scheduled	Count	LOG	556	
2015-11-16	trips_scheduled	Count	PVT	31	
2015-11-24	trips_scheduled	Count	SS1	4	
2016-01-05	trips_scheduled	Count	LOG	549	
2015-10-28	trips_scheduled	Count	CDS	10	
2015-12-05	trips_scheduled	Count	PVT	11	
2016-01-11	trips_scheduled	Count	CDR	54	
2015-12-05	trips_scheduled	Count	MID	1	
2015-10-27	trips_scheduled	Count	MP1	2	
2015-10-13	trips_scheduled	Count	LOG	495	
2015-12-24	trips_scheduled	Count	SR1	2	
2015-12-21	trips_scheduled	Count	PVT	28	
2016-01-04	trips_scheduled	Count	LOG	560	
2015-12-02	trips_scheduled	Count	CDS	10	
2015-11-12	trips_scheduled	Count	MP1	2	
2015-10-15	trips_scheduled	Count	CDS	9	
2015-12-23	trips_scheduled	Count	PVT	18	
2016-01-08	trips_scheduled	Count	SK2	4	
2015-12-02	trips_scheduled	Count	LOG	592	
2016-01-09	trips_scheduled	Count	PVT	7	
2015-11-11	trips_scheduled	Count	ND2	2	
2015-10-15	trips_scheduled	Count	PVT	17	
2015-11-24	trips_scheduled	Count	HL1	2	
2015-10-13	trips_scheduled	Count	CDS	7	
2015-11-03	trips_scheduled	Count	PVT	18	
2016-01-01	trips_scheduled	Count	LOG	2	
2015-12-17	trips_scheduled	Count	WC1	1	
2015-11-12	trips_scheduled	Count	CDS	10	
2016-01-05	trips_scheduled	Count	MRC	1	
2016-01-08	trips_scheduled	Count	CDS	20	
2015-12-29	trips_scheduled	Count	CDR	50	
2015-12-16	trips_scheduled	Count	HE6	2	
2015-11-24	trips_scheduled	Count	PVT	4	
2015-11-16	trips_scheduled	Count	CDR	48	
2016-01-05	trips_scheduled	Count	BR3	2	
2015-11-05	trips_scheduled	Count	CDS	10	
2015-11-21	trips_scheduled	Count	SE2	4	
2016-01-01	trips_scheduled	Count	CDS	15	
2015-11-03	trips_scheduled	Count	LOG	482	
2015-11-23	trips_scheduled	Count	SE2	6	
2015-11-15	trips_scheduled	Count	ND2	1	
2015-10-19	trips_scheduled	Count	PVT	23	
2015-11-25	trips_scheduled	Count	CDR	47	
2016-01-11	trips_scheduled	Count	QR1	2	
2015-12-31	trips_scheduled	Count	SR3	2	
2016-01-13	trips_scheduled	Count	ND2	2	
2015-11-21	trips_scheduled	Count	LOG	57	
2015-10-12	trips_scheduled	Count	PVT	19	
2016-01-10	trips_scheduled	Count	LOG	33	
2015-10-28	trips_scheduled	Count	PVT	18	
2015-11-28	trips_scheduled	Count	LOG	55	
2015-10-20	trips_scheduled	Count	SE2	2	
2015-10-16	trips_scheduled	Count	LOG	560	
2015-11-16	trips_scheduled	Count	MID	1	
2015-10-22	trips_scheduled	Count	CDR	41	
2015-12-18	trips_scheduled	Count	CDR	59	
2015-10-27	trips_scheduled	Count	SE2	4	
2015-11-27	trips_scheduled	Count	CDR	56	
2015-11-10	trips_scheduled	Count	MP1	4	
2015-12-01	trips_scheduled	Count	ND2	4	
2015-11-27	trips_scheduled	Count	SR3	1	
2016-01-06	trips_scheduled	Count	MP1	9	
2015-11-04	trips_scheduled	Count	PVT	17	
2015-11-13	trips_scheduled	Count	SR3	2	
2015-10-16	trips_scheduled	Count	CDS	10	
2016-01-02	trips_scheduled	Count	PVT	8	
2015-12-23	trips_scheduled	Count	CDS	15	
2015-10-20	trips_scheduled	Count	TL1	4	
2015-12-23	trips_scheduled	Count	LOG	538	
2015-10-13	trips_scheduled	Count	MID	1	
2015-11-13	trips_scheduled	Count	PVT	15	
2015-11-25	trips_scheduled	Count	MID	1	
2015-12-16	trips_scheduled	Count	LOG	517	
2015-12-16	trips_scheduled	Count	CDS	14	
2015-12-21	trips_scheduled	Count	LOG	524	
2015-10-25	trips_scheduled	Count	LOG	47	
2016-01-15	trips_scheduled	Count	SK2	1	
2015-11-19	trips_scheduled	Count	MP1	4	
2015-11-17	trips_scheduled	Count	PVT	17	
2015-11-26	trips_scheduled	Count	SE2	2	
2016-01-06	trips_scheduled	Count	LOG	470	
2015-12-24	trips_scheduled	Count	CDR	55	
2015-12-19	trips_scheduled	Count	MP1	3	
2015-12-06	trips_scheduled	Count	PVT	1	
2015-12-20	trips_scheduled	Count	PVT	2	
2016-01-06	trips_scheduled	Count	PVT	16	
2015-10-26	trips_scheduled	Count	MRC	1	
2015-11-17	trips_scheduled	Count	LOG	597	
2015-12-18	trips_scheduled	Count	CDS	17	
2015-10-31	trips_scheduled	Count	PVT	8	
2015-10-23	trips_scheduled	Count	SE2	2	
2015-12-01	trips_scheduled	Count	LOG	536	
2015-11-06	trips_scheduled	Count	CDR	50	
2015-12-15	trips_scheduled	Count	TL1	2	
2015-12-03	trips_scheduled	Count	CDS	10	
2016-01-11	trips_scheduled	Count	SR1	2	
2016-01-03	trips_scheduled	Count	LOG	60	
2015-12-03	trips_scheduled	Count	LOG	568	
2015-12-03	trips_scheduled	Count	PVT	22	
2016-01-09	trips_scheduled	Count	CDR	2	
2015-12-09	trips_scheduled	Count	CDR	55	
2015-11-25	trips_scheduled	Count	SE2	4	
2015-10-26	trips_scheduled	Count	BR7	2	
2016-01-07	trips_scheduled	Count	WC1	2	
2015-12-21	trips_scheduled	Count	SR3	2	
2015-11-25	trips_scheduled	Count	HL1	2	
2015-10-30	trips_scheduled	Count	CDS	12	
2016-01-07	trips_scheduled	Count	PVT	27	
2015-12-03	trips_scheduled	Count	HE6	2	
2015-11-03	trips_scheduled	Count	CDR	42	
2015-10-16	trips_scheduled	Count	PVT	14	
2015-12-02	trips_scheduled	Count	SR3	4	
2015-11-24	trips_scheduled	Count	SR1	2	
2015-11-18	trips_scheduled	Count	MID	1	
2015-12-30	trips_scheduled	Count	MRC	1	
2015-10-14	trips_scheduled	Count	HE6	2	
2015-12-23	trips_scheduled	Count	CDR	55	
2015-10-28	trips_scheduled	Count	LOG	525	
2015-12-18	trips_scheduled	Count	MP1	4	
2016-01-04	trips_scheduled	Count	SR3	2	
2015-10-11	trips_scheduled	Count	LOG	48	
2015-11-20	trips_scheduled	Count	PVT	20	
2015-12-04	trips_scheduled	Count	PVT	22	
2015-12-01	trips_scheduled	Count	MP1	4	
2015-11-20	trips_scheduled	Count	MID	2	
2015-11-09	trips_scheduled	Count	ND2	2	
2015-11-05	trips_scheduled	Count	CDR	47	
2015-12-23	trips_scheduled	Count	MID	1	
2015-12-30	trips_scheduled	Count	HL1	1	
2015-11-13	trips_scheduled	Count	LOG	485	
2015-10-19	trips_scheduled	Count	CDR	41	
2015-10-15	trips_scheduled	Count	SR3	4	
2015-12-14	trips_scheduled	Count	TL1	2	
2015-10-24	trips_scheduled	Count	SE2	4	
2016-01-06	trips_scheduled	Count	SR3	2	
2015-10-18	trips_scheduled	Count	MID	1	
2015-11-15	trips_scheduled	Count	LOG	42	
2015-10-26	trips_scheduled	Count	BR3	4	
2015-11-10	trips_scheduled	Count	MR5	2	
2015-11-23	trips_scheduled	Count	MP1	4	
2015-10-28	trips_scheduled	Count	CDR	42	
2015-11-18	trips_scheduled	Count	ND2	2	
2015-12-24	trips_scheduled	Count	MP1	4	
2016-01-15	trips_scheduled	Count	CDS	18	
2015-10-22	trips_scheduled	Count	PVT	29	
2015-11-09	trips_scheduled	Count	SR3	2	
2015-11-24	trips_scheduled	Count	CDS	9	
2016-01-15	trips_scheduled	Count	PVT	21	
2015-10-24	trips_scheduled	Count	PVT	12	
2015-12-17	trips_scheduled	Count	CDR	55	
2015-11-02	trips_scheduled	Count	SE2	2	
2015-10-22	trips_scheduled	Count	CR5	2	
2015-12-25	trips_scheduled	Count	LOG	3	
2015-12-13	trips_scheduled	Count	MID	1	
2015-11-28	trips_scheduled	Count	PVT	11	
2015-10-19	trips_scheduled	Count	LOG	472	
2015-11-07	trips_scheduled	Count	LOG	51	
2015-12-21	trips_scheduled	Count	SE2	2	
2016-01-14	trips_scheduled	Count	SR3	4	
2015-10-20	trips_scheduled	Count	MP1	2	
2015-11-26	trips_scheduled	Count	CDS	10	
2015-10-16	trips_scheduled	Count	SE2	2	
2015-11-18	trips_scheduled	Count	SE2	4	
2015-12-14	trips_scheduled	Count	CDR	52	
2015-11-09	trips_scheduled	Count	PVT	13	
2015-12-09	trips_scheduled	Count	MP1	8	
2015-11-03	trips_scheduled	Count	SE2	4	
2015-12-16	trips_scheduled	Count	CDR	55	
2016-01-12	trips_scheduled	Count	CDS	13	
2015-10-13	trips_scheduled	Count	KE3	2	
2015-12-08	trips_scheduled	Count	WS3	2	
2016-01-07	trips_scheduled	Count	FAC	1	
2015-12-12	trips_scheduled	Count	MID	1	
2015-12-28	trips_scheduled	Count	SR3	2	
2015-12-31	trips_scheduled	Count	PVT	27	
2015-11-06	trips_scheduled	Count	CDS	12	
2015-12-11	trips_scheduled	Count	MP1	3	
2016-01-14	trips_scheduled	Count	LOG	452	
2015-11-19	trips_scheduled	Count	ND2	2	
2016-01-14	trips_scheduled	Count	PVT	34	
2015-10-23	trips_scheduled	Count	PVT	22	
2015-11-05	trips_scheduled	Count	MP1	4	
2015-10-15	trips_scheduled	Count	SE2	3	
2015-11-04	trips_scheduled	Count	ND2	2	
2015-10-17	trips_scheduled	Count	SE2	2	
2015-12-09	trips_scheduled	Count	CDS	13	
2015-11-25	trips_scheduled	Count	LOG	490	
2015-11-24	trips_scheduled	Count	WC1	2	
2015-12-15	trips_scheduled	Count	CDR	50	
2016-01-11	trips_scheduled	Count	CDS	14	
2015-12-01	trips_scheduled	Count	CDR	50	
2015-12-23	trips_scheduled	Count	BR7	2	
2015-12-11	trips_scheduled	Count	CDS	15	
2015-11-17	trips_scheduled	Count	SE2	4	
2015-10-31	trips_scheduled	Count	SE2	4	
2015-10-31	trips_scheduled	Count	MRC	1	
2015-12-28	trips_scheduled	Count	PVT	17	
2015-10-16	trips_scheduled	Count	ND2	2	
2015-11-21	trips_scheduled	Count	MP1	2	
2015-11-02	trips_scheduled	Count	ND2	2	
2015-10-19	trips_scheduled	Count	MP1	2	
2015-11-12	trips_scheduled	Count	CDR	49	
2015-10-12	trips_scheduled	Count	CDR	43	
2015-11-10	trips_scheduled	Count	CDS	10	
2015-10-22	trips_scheduled	Count	TL1	2	
2015-11-05	trips_scheduled	Count	TL1	4	
2015-12-01	trips_scheduled	Count	PVT	20	
2015-12-11	trips_scheduled	Count	PB1	2	
2015-12-25	trips_scheduled	Count	CDS	15	
2015-11-14	trips_scheduled	Count	SE2	4	
2015-10-31	trips_scheduled	Count	PN1	1	
2015-10-22	trips_scheduled	Count	PB1	1	
2015-12-22	trips_scheduled	Count	CDR	50	
2015-12-12	trips_scheduled	Count	MP1	3	
2015-10-19	trips_scheduled	Count	SR3	4	
2015-12-30	trips_scheduled	Count	LOG	402	
2015-11-13	trips_scheduled	Count	WC1	2	
2015-11-19	trips_scheduled	Count	LOG	598	
2015-11-19	trips_scheduled	Count	CDS	10	
2015-11-03	trips_scheduled	Count	SR1	2	
2015-12-21	trips_scheduled	Count	MP1	6	
2016-01-07	trips_scheduled	Count	CDR	58	
2015-10-21	trips_scheduled	Count	PVT	42	
2015-12-10	trips_scheduled	Count	MR5	2	
2015-12-17	trips_scheduled	Count	PVT	22	
2016-01-08	trips_scheduled	Count	LOG	492	
2016-01-03	trips_scheduled	Count	MID	2	
2015-11-01	trips_scheduled	Count	MP1	1	
2016-01-14	trips_scheduled	Count	CDR	60	
2015-10-21	trips_scheduled	Count	HL1	1	
2015-11-26	trips_scheduled	Count	LOG	2	
2015-10-30	trips_scheduled	Count	SK2	3	
2015-11-18	trips_scheduled	Count	CDR	45	
2015-11-03	trips_scheduled	Count	MP1	3	
2015-11-30	trips_scheduled	Count	CDS	7	
2015-12-30	trips_scheduled	Count	MP1	2	
2015-11-20	trips_scheduled	Count	SR3	2	
2015-12-24	trips_scheduled	Count	PVT	21	
2015-10-13	trips_scheduled	Count	MRC	2	
2015-12-14	trips_scheduled	Count	CDS	10	
2015-12-26	trips_scheduled	Count	PVT	3	
2016-01-11	trips_scheduled	Count	WC1	2	
2015-12-23	trips_scheduled	Count	MP1	6	
2015-10-20	trips_scheduled	Count	PE1	2	
2015-12-07	trips_scheduled	Count	CDS	9	
2016-01-06	trips_scheduled	Count	SR1	2	
2015-10-13	trips_scheduled	Count	SE2	2	
2015-11-10	trips_scheduled	Count	SS1	4	
2015-12-07	trips_scheduled	Count	LOG	515	
2016-01-15	trips_scheduled	Count	SR1	2	
2015-10-15	trips_scheduled	Count	CDR	41	
2015-12-11	trips_scheduled	Count	CDR	59	
2015-12-19	trips_scheduled	Count	PVT	4	
2015-11-06	trips_scheduled	Count	PVT	15	
2015-10-22	trips_scheduled	Count	KE3	2	
2015-10-12	trips_scheduled	Count	WC1	4	
2015-10-18	trips_scheduled	Count	LOG	73	
2015-11-26	trips_scheduled	Count	SR1	2	
2015-10-27	trips_scheduled	Count	MID	3	
2015-12-14	trips_scheduled	Count	LOG	554	
2016-01-08	trips_scheduled	Count	MP1	8	
2015-12-10	trips_scheduled	Count	ND2	2	
2015-11-15	trips_scheduled	Count	PVT	2	
2015-12-01	trips_scheduled	Count	WC1	2	
2015-12-09	trips_scheduled	Count	TL1	1	
2015-10-16	trips_scheduled	Count	WS3	2	
2016-01-11	trips_scheduled	Count	PVT	17	
2015-12-22	trips_scheduled	Count	BR3	2	
2015-10-29	trips_scheduled	Count	CDR	43	
2015-10-22	trips_scheduled	Count	LOG	545	
2015-11-30	trips_scheduled	Count	VE2	1	
2015-12-10	trips_scheduled	Count	SR3	4	
2015-11-24	trips_scheduled	Count	MR5	4	
2015-11-05	trips_scheduled	Count	LOG	567	
2016-01-02	trips_scheduled	Count	SR1	2	
2015-11-03	trips_scheduled	Count	TL1	1	
2015-11-10	trips_scheduled	Count	PVT	14	
2015-12-30	trips_scheduled	Count	MR5	2	
2015-10-15	trips_scheduled	Count	TL1	2	
2016-01-15	trips_scheduled	Count	SR3	4	
2015-10-26	trips_scheduled	Count	CDR	43	
2016-01-13	trips_scheduled	Count	LOG	452	
2016-01-13	trips_scheduled	Count	CDS	20	
2015-12-31	trips_scheduled	Count	CDR	54	
2015-10-22	trips_scheduled	Count	CDS	7	
2015-10-21	trips_scheduled	Count	CDS	10	
2015-10-16	trips_scheduled	Count	HL1	1	
2015-12-29	trips_scheduled	Count	CDS	12	
2015-12-15	trips_scheduled	Count	PB1	6	
2015-11-23	trips_scheduled	Count	SR3	6	
2015-12-15	trips_scheduled	Count	PVT	27	
2015-10-23	trips_scheduled	Count	SR3	2	
2015-11-11	trips_scheduled	Count	CDR	45	
2015-12-10	trips_scheduled	Count	CDS	12	
2015-11-30	trips_scheduled	Count	CDR	54	
2015-11-09	trips_scheduled	Count	CDS	6	
2015-11-13	trips_scheduled	Count	CDR	54	
2015-11-18	trips_scheduled	Count	MRC	1	
2015-10-26	trips_scheduled	Count	PVT	21	
2015-12-01	trips_scheduled	Count	PB1	2	
2015-11-06	trips_scheduled	Count	BR3	2	
2015-11-09	trips_scheduled	Count	MID	1	
2016-01-04	trips_scheduled	Count	SR1	2	
2015-11-25	trips_scheduled	Count	SR3	6	
2015-11-26	trips_scheduled	Count	PVT	20	
2015-12-26	trips_scheduled	Count	MP1	2	
2015-12-12	trips_scheduled	Count	LOG	57	
2016-01-13	trips_scheduled	Count	MP1	7	
2016-01-07	trips_scheduled	Count	BR7	2	
2015-11-10	trips_scheduled	Count	WC1	2	
2015-10-22	trips_scheduled	Count	MP1	2	
2015-11-25	trips_scheduled	Count	PVT	24	
2016-01-14	trips_scheduled	Count	CDS	16	
2015-10-23	trips_scheduled	Count	CDS	9	
2016-01-12	trips_scheduled	Count	LOG	488	
2015-11-24	trips_scheduled	Count	MP1	3	
2015-10-27	trips_scheduled	Count	CDR	42	
2015-11-23	trips_scheduled	Count	CDS	7	
2015-11-23	trips_scheduled	Count	LOG	499	
2015-10-23	trips_scheduled	Count	MID	1	
2016-01-15	trips_scheduled	Count	QR1	2	
2015-10-22	trips_scheduled	Count	SR3	2	
2015-12-10	trips_scheduled	Count	MP1	5	
2016-01-16	trips_scheduled	Count	PVT	4	
2015-11-08	trips_scheduled	Count	LOG	37	
2015-10-25	trips_scheduled	Count	PVT	2	
2015-11-08	trips_scheduled	Count	PVT	1	
2015-12-11	trips_scheduled	Count	SR3	2	
2015-11-07	trips_scheduled	Count	MP1	3	
2015-11-19	trips_scheduled	Count	SE2	4	
2015-10-14	trips_scheduled	Count	SE2	2	
2015-11-22	trips_scheduled	Count	LOG	116	
2015-12-30	trips_scheduled	Count	MID	1	
2015-11-24	trips_scheduled	Count	LOG	581	
2016-01-12	trips_scheduled	Count	MP1	10	
